v,mean_pnl,std_pnl,p10,p25,p50,p75,p90,mean_multiplier,std_multiplier,p10_multiplier,p90_multiplier,mean_rank,p10_rank,p90_rank,expected_regret,p90_regret,prob_best_response,label,group
52,173352.15761495833,17407.836141349908,154985.4603661512,166783.18470377137,178580.9090413916,190378.63337901182,190378.63337901182,0.7971284210526315,0.062127364631143656,0.7315789473684211,0.8578947368421053,3.4432,2.0,5.0,39933.23825930793,61965.34258660005,0.003,N=20,N
53,167974.5361393204,16689.974250215007,149229.21679453188,160695.64653810204,172162.07628167223,183628.50602524242,183628.50602524242,0.8004126315789474,0.06128636145857432,0.7315789473684211,0.8578947368421053,3.3652,2.0,5.0,45310.85973494586,68270.17477892022,0.0,N=20,N
54,162548.68710711866,16013.706353011894,143536.95345754526,154675.77092272768,165814.58838791016,176953.4058530926,176953.4058530926,0.8034442105263159,0.060532576481696736,0.7315789473684211,0.8578947368421053,3.2932,2.0,5.0,50736.708767147604,74576.80396878206,0.0002,N=20,N
55,157185.9361997344,15304.936376959186,137844.69012055863,148655.89530735335,159467.1004941481,170278.30568094284,170278.30568094284,0.8069052631578948,0.05960652514058489,0.7315789473684211,0.8578947368421053,3.211,2.0,5.0,56099.45967453186,79762.87368705502,0.0002,N=20,N
25,54754.676926711654,23345.828252432588,24870.975320992162,36850.33137235086,48829.687423709605,72788.39952642712,84767.75557778587,0.205755294117647,0.0458550195506782,0.1470588235294118,0.26470588235294124,30.5054,28.0,33.0,154180.0656252897,187584.78736141755,0.0,N=35,N
26,62798.289104845906,24722.33651247301,35326.64134827451,47095.83325838136,58865.02516848821,82403.4089887019,94172.60089880868,0.2255105882352941,0.04942582634650231,0.1705882352941176,0.28823529411764703,29.6658,27.0,32.0,146136.45344715542,180659.81976210728,0.0,N=35,N
27,63983.57282867843,24809.88263850078,33802.95132419819,45361.97909305313,56921.00686190807,80039.06239961795,91598.09016847282,0.23202352941176468,0.050502685529333395,0.1705882352941176,0.28823529411764703,29.389,27.0,32.0,144951.1697233229,179073.13964071526,0.0,N=35,N
28,65175.07741109198,24994.099000528608,32279.261300121856,43628.124927724886,66325.85218293095,77674.71581053398,100372.44306574,0.23879058823529412,0.05181985319136949,0.1705882352941176,0.31176470588235294,29.1014,26.0,32.0,143759.66514090938,177967.7462632085,0.0,N=35,N
29,66433.510994807,25142.03988835464,30768.409467856036,53049.35001071289,64189.82028214133,86470.76082499814,97611.23109642658,0.24591529411764704,0.05310165502213622,0.1705882352941176,0.31176470588235294,28.7986,26.0,32.0,142501.23155719432,176647.47709637636,0.0,N=35,N
30,75721.03223308983,26141.794167775566,40206.86344781623,62075.1939806202,73009.35924702218,94877.68977982609,105811.85504622801,0.2705411764705882,0.05625496087312984,0.1941176470588235,0.33529411764705874,27.752,25.0,31.0,133213.71031891147,168197.4899033202,0.0,N=35,N
31,91676.41375582964,27593.130692103758,59960.56767909907,70688.42794047459,92144.1484632256,113599.86898597662,124327.72924735214,0.31073882352941173,0.06052000288160044,0.24117647058823533,0.38235294117647056,26.0436,23.0,29.0,117258.32879617169,152196.76317989884,0.0,N=35,N
32,98257.1308061634,28062.10501705554,57845.941377577925,78889.05189027604,99932.16240297415,120975.27291567228,131496.82817202137,0.3315482352941176,0.06275543946150738,0.24117647058823533,0.40588235294117647,25.1592,22.0,29.0,110677.61174583793,145265.7355961374,0.0,N=35,N
33,110474.34815982585,28569.98644509551,76361.815578702,86677.0658300246,107307.56633266981,127938.06683531505,148568.5673379603,0.3660470588235294,0.06516904183614204,0.28823529411764703,0.45294117647058824,23.693,20.0,27.0,98460.39439217545,133299.47757626406,0.0,N=35,N
34,129080.55232247595,28716.835323310603,94085.47629130384,114307.99927955703,124419.26077368364,144641.7837619368,164864.30675018998,0.41672941176470585,0.06682551364079743,0.33529411764705874,0.5,21.539,18.0,25.0,79854.19022952535,113443.17888802063,0.0004,N=35,N
35,148753.4675809544,28484.401890638925,111021.83929396587,130839.91182245399,150657.9843509421,170476.05687943022,180385.09314367428,0.47194823529411767,0.06763737694397672,0.38235294117647056,0.5470588235294118,19.1922,16.0,23.0,60181.27497104692,91269.90484163954,0.0026,N=35,N
36,163542.077307126,28219.787148393847,127149.30137709779,146562.9234458208,165976.5455145439,185390.1675832669,195096.97861762843,0.5176282352941176,0.06840506005282394,0.4294117647058823,0.5941176470588235,17.2508,14.0,21.0,45392.66524487532,75553.8461230882,0.0106,N=35,N
37,169842.97057475997,27177.54494337294,132963.27673622058,151972.44834517856,170981.61995413658,189990.79156309454,208999.9631720525,0.54424,0.06728032750517905,0.45294117647058824,0.6411764705882352,16.1198,12.0,20.0,39091.77197724136,66273.77769057202,0.0114,N=35,N
38,175178.5214850267,26459.15215899842,138372.8016355783,156977.52278477125,175582.24393396414,194186.9650831571,212791.68623235,0.5695670588235293,0.06692583899555922,0.4764705882352941,0.6647058823529411,15.0434,11.0,19.0,33756.22106697466,59094.098808798386,0.0152,N=35,N
39,180062.4974621347,25757.53959224557,143445.3423921101,161651.962852544,179858.58331297786,198065.20377341175,216271.82423384563,0.5946447058823529,0.06657575538840195,0.5,0.6882352941176471,13.9776,10.0,18.0,28872.245089866603,52494.270994506776,0.0254,N=35,N
40,187083.4452669944,24635.850622176407,157050.83322531477,174861.6575887827,183767.06977051665,201577.89413398458,219388.71849745256,0.6264094117647059,0.06509154900790988,0.5470588235294118,0.711764705882353,12.6276,9.0,16.0,21851.297285006953,42295.20967832871,0.0354,N=35,N
41,198066.62863936083,23099.337345326352,169864.73186458752,178572.24599783853,195987.2742643405,213402.30253084248,222109.81666409352,0.670324705882353,0.06241894202784467,0.5941176470588235,0.7352941176470589,10.7612,8.0,14.0,10868.113912640489,25577.89548634889,0.188,N=35,N
42,199585.3378430289,21818.21747800817,173377.42222516038,181887.03830992835,198906.2704794644,215925.50264900044,224435.1187337684,0.6901129411764707,0.060328200226432704,0.6176470588235294,0.7588235294117647,9.9202,7.0,13.0,9349.404708972444,20706.216951712733,0.1546,N=35,N
43,199833.62073465568,20785.837045347533,176494.31648876725,184806.0345250523,201429.4705976224,218052.90667019243,226364.6247064775,0.7072470588235293,0.05884204884946452,0.6411764705882352,0.7823529411764706,9.192,6.0,12.0,9101.121817345675,18556.82460105397,0.1442,N=35,N
44,199092.05786459285,19726.34721314143,171222.12876218604,187458.6152768419,203695.1017914978,211813.3450488257,219931.5883061536,0.7219529411764707,0.05717361890734169,0.6411764705882352,0.7823529411764706,8.567,6.0,12.0,9842.684687408499,19570.7649953441,0.0922,N=35,N
45,197546.9628812172,18841.754103170922,173879.8869714303,181804.83872263136,197654.74222503352,213504.64572743565,221429.59747863672,0.7349741176470589,0.05594171479916648,0.6647058823529411,0.8058823529411765,8.0136,5.0,11.0,11387.779670784148,20995.827279339777,0.0584,N=35,N
46,199333.67224725138,17226.856375903142,176151.06216842085,191614.3826585693,199346.04290364348,214809.36339379195,222541.02363886614,0.7587858823529412,0.052425712490187557,0.6882352941176471,0.8294117647058824,7.0016,4.0,10.0,9601.070304749954,21787.919872273196,0.1994,N=35,N
47,194481.35959404527,16616.2840711723,170497.28561421036,185574.02309210508,193112.39183105243,208189.12930894716,215727.4980478945,0.7630964705882353,0.051864190178169865,0.6882352941176471,0.8294117647058824,6.8184,4.0,10.0,14453.382957956057,27260.5627311531,0.0398,N=35,N
48,189591.21756612434,16077.269538728699,172226.00038558102,179572.31444791428,190591.78554141414,201611.25663491403,208957.5706972473,0.7673835294117647,0.05149367312901985,0.711764705882353,0.8294117647058824,6.6362,4.0,9.0,19343.52498587697,32468.788012010482,0.0082,N=35,N
49,184633.20904215836,15459.73334356164,166527.89781159177,173685.8448466857,188001.73891687358,195159.68595196755,202317.6329870615,0.77128,0.05081882135056075,0.711764705882353,0.8294117647058824,6.4706,4.0,9.0,24301.53350984295,37785.04886656889,0.0012,N=35,N
50,181713.44477313815,14557.560884751198,160829.79523760252,174768.95525331175,181738.5352611664,188708.11526902104,202647.2752847303,0.7822682352941176,0.04914655459311165,0.711764705882353,0.8529411764705883,6.0036,3.0,9.0,27221.297778863205,41941.813388450275,0.0034,N=35,N
51,179222.62989854725,13457.646887987896,161912.9056442286,168694.1186248439,182256.54458607454,189037.75756668986,195818.9705473052,0.795355294117647,0.04669526173512803,0.7352941176470589,0.8529411764705883,5.4474,3.0,8.0,29712.11265345408,45638.585176072665,0.0086,N=35,N
52,173762.51022677214,12893.395330168678,156026.43604300005,162619.28199637603,175804.97390312803,182397.81985650404,188990.66580988007,0.7985929411764706,0.0460156372398366,0.7352941176470589,0.8529411764705883,5.3098,3.0,8.0,35172.23232522918,52080.62483777554,0.0004,N=35,N
53,168433.73292575704,12371.600885139645,150240.96059543514,163056.38207354298,169464.0928125969,175871.80355165084,182279.51429070477,0.8020988235294118,0.04542909367629005,0.7352941176470589,0.8529411764705883,5.1608,3.0,8.0,40501.0096262443,57072.9312668856,0.0004,N=35,N
54,163046.78881517937,11852.072901288073,144519.7902927084,156969.05687144175,163193.69016080842,169418.32345017508,175642.95673954175,0.8053270588235294,0.044801402845065175,0.7352941176470589,0.8529411764705883,5.0236,3.0,8.0,45887.953736821975,62962.531434711855,0.0002,N=35,N
55,157590.27527372056,11327.573776048459,144840.1758296611,150881.73166934052,156923.28750901995,162964.84334869936,169006.3991883788,0.80848,0.04411630956403963,0.7588235294117647,0.8529411764705883,4.8896,3.0,7.0,51344.46727828077,68562.12670118138,0.0,N=35,N
25,53937.4892626857,19765.24381830932,25848.88193742954,42473.29441686619,50785.50065658454,67409.91313602113,84034.32561545772,0.20415020408163265,0.038822166937600815,0.1489795918367346,0.2632653061224489,43.6208,40.0,47.0,152350.40585556318,180169.6353574263,0.0,N=50,N
26,61980.642510960475,20879.69161926243,32684.577858250545,49017.333978398834,57183.71203847295,73516.46815862118,89849.22427876946,0.2238759183673469,0.04174346593905144,0.16530612244897958,0.2795918367346939,42.4126,39.0,46.0,144307.2526072884,172934.3752903469,0.0,N=50,N
27,63312.72460073821,20830.577356285747,39228.61741978316,47249.16730021314,63290.26706107301,79331.36682193288,87351.91670236288,0.23065795918367343,0.0424024616701098,0.18163265306122445,0.2795918367346939,41.9972,39.0,45.0,142975.17051751065,171436.5598777311,0.0,N=50,N
28,64829.19184085805,20888.28526850491,37606.27892124164,53355.722322813206,61230.44402359896,76979.88742517047,92729.33082674202,0.2380734693877551,0.043307337304316434,0.18163265306122445,0.29591836734693877,41.543,38.0,45.0,141458.7032773908,169838.07061108368,0.0,N=50,N
29,66155.90866416591,20946.31783853883,43727.732028497296,51457.85425765171,66918.0987159605,82378.34317426936,90108.46540342376,0.2453289795918367,0.04424001189980205,0.19795918367346943,0.29591836734693877,41.0986,38.0,44.0,140131.98645408297,168639.62661476125,0.0,N=50,N
30,75464.23555169033,21914.95300496138,49579.00510473222,57165.97692223561,72339.92055724241,87513.86419224925,102687.80782725604,0.2699885714285714,0.04715915120126906,0.2142857142857143,0.3285714285714285,39.5882,36.0,43.0,130823.65956655853,159523.753729654,0.0,N=50,N
31,91124.43250499331,23335.057562806625,62587.79876351752,77475.44157522236,92363.08438692713,107250.72719863197,122138.37001033677,0.3095281632653061,0.051180772732957944,0.24693877551020404,0.37755102040816335,37.1664,33.0,41.0,115163.46261325554,145167.48819907015,0.0,N=50,N
32,97965.61930787728,23586.616463050643,67723.31978149741,82324.66176990024,96926.00375830298,111527.3457467058,126128.68773510854,0.33089632653061224,0.052746879845583274,0.2632653061224489,0.3938775510204081,35.8576,32.0,40.0,108322.27581037156,137029.92630122724,0.0,N=50,N
33,110185.31063747758,24084.5781694554,79730.0605587257,94045.10172382646,108360.14288892725,129832.70463657839,144147.74580167918,0.3653877551020408,0.05493768382940599,0.29591836734693877,0.4428571428571429,33.745,29.0,38.0,96102.58448077129,124880.03511234796,0.0,N=50,N
34,128920.05152267737,24571.5731992294,98212.52179911066,112244.4765256537,126276.43125219666,147324.36334201123,161356.31806855422,0.4163559183673469,0.05717928112601159,0.3448979591836735,0.49183673469387756,30.6232,26.0,35.0,77367.84359557147,105844.66083780288,0.0,N=50,N
35,148494.74062184268,24387.529253364366,115875.24481114664,129626.56044315881,150253.53389117704,164004.8495231892,177756.1651552014,0.4713338775510204,0.057909185356079286,0.3938775510204081,0.5408163265306123,27.2558,23.0,32.0,57793.154496406176,83948.53866749705,0.0004,N=50,N
36,163003.72568126925,24134.701031026263,132696.0505395901,146166.72707707138,163005.07274892298,179843.41842077463,193314.0949582559,0.5163232653061225,0.058502768454731874,0.4428571428571429,0.5897959183673469,24.5002,20.0,29.0,43284.16943697962,67918.69215501435,0.0044,N=50,N
37,169298.88153023826,23492.9157653307,142079.92026296572,155269.95770591617,168459.99514886664,188245.05131329226,201435.0887562427,0.5428930612244898,0.05815871411624524,0.47551020408163264,0.6224489795918368,22.8728,18.0,27.0,36989.013588010595,60486.154693780845,0.0042,N=50,N
38,174957.8846797247,22885.49229779154,144447.81262306988,157357.21097148943,176721.30849411883,189630.70684253838,202540.105190958,0.5690089795918367,0.05788661570303641,0.49183673469387756,0.6387755102040817,21.2732,17.0,26.0,31330.01043852415,53004.762465453416,0.0092,N=50,N
39,179783.3788235658,21984.695091502115,152920.21630519303,165553.38152263698,178186.54674008087,197136.29456624683,209769.45978369072,0.5939232653061225,0.056824048642483076,0.5244897959183673,0.6714285714285715,19.7472,15.0,24.0,26504.516294683068,45795.22391323425,0.0118,N=50,N
40,186842.59930325492,20709.066334520274,160867.43844605787,173225.96963703563,185584.50082801338,197943.03201899113,210301.56320996888,0.6257730612244898,0.05471640605776649,0.5571428571428572,0.6877551020408164,17.7964,14.0,22.0,19445.295814993948,36612.14865327164,0.0308,N=50,N
41,197820.18821895286,19301.212028470094,174307.34111624619,186391.23828075783,198475.13544526938,210559.03260978093,222642.9297742925,0.669658775510204,0.05215566215867965,0.6061224489795918,0.736734693877551,15.1084,11.0,19.0,8467.706899296028,20491.085388014286,0.2212,N=50,N
42,199037.28383404296,18455.480614398948,175114.07856899058,186923.34170703596,198732.6048450814,210541.86798312678,222351.13112117222,0.6885975510204082,0.05103010504422518,0.6224489795918368,0.753061224489796,13.9484,10.0,18.0,7250.611284205914,17268.795385930833,0.1876,N=50,N
43,199369.4536890538,17420.86116423201,175646.18199526882,187180.81110684804,198715.44021842728,210250.0693300065,221784.69844158576,0.7059330612244897,0.049316232076154064,0.6387755102040817,0.7693877551020408,12.8866,9.0,17.0,6918.4414291950525,15234.100378233503,0.1366,N=50,N
44,198690.8841049338,16654.504980673573,176026.8033430536,187292.9368430189,198559.07034298417,209825.20384294947,221091.33734291472,0.7207902040816327,0.04827038227437834,0.6551020408163265,0.7857142857142857,11.9766,8.0,16.0,7597.011013315095,15794.381503448341,0.117,N=50,N
45,197120.43874329337,15731.817714982562,176144.15890034492,187142.0511265015,198139.94335265807,209137.83557881467,214636.78169189295,0.7337077551020408,0.046708223399217444,0.6714285714285715,0.7857142857142857,11.1854,8.0,15.0,9167.456374955507,17900.870743547013,0.0594,N=50,N
46,198874.2538397094,14443.615722126264,181358.09866000144,186722.92413617537,197452.5750885233,208182.22604087117,218911.87699321908,0.7573877551020408,0.043955602150728794,0.7040816326530612,0.8183673469387756,9.735,6.0,13.0,7413.6412785394905,17914.312277928722,0.1948,N=50,N
47,194076.19535096583,13970.404947049237,175574.14619350142,186035.5558720406,196496.96555057983,201727.6703898494,212189.0800683886,0.7618318367346939,0.04360564226852965,0.7040816326530612,0.8183673469387756,9.4628,6.0,13.0,12211.699767283017,22900.989251767955,0.012,N=50,N
48,189139.37427385783,13419.65011423423,169827.20395706402,180022.08877826118,190216.97359945838,200411.85842065557,205509.30083125414,0.7659363265306123,0.04298161916260525,0.7040816326530612,0.8183673469387756,9.2114,6.0,13.0,17148.52084439104,28126.081667351657,0.0036,N=50,N
49,184258.22026585048,12973.714743426191,169157.34774285075,174124.0865018955,184057.5640199851,193991.04153807467,198957.78029711943,0.7700473469387754,0.042646847597399694,0.7204081632653061,0.8183673469387756,8.9596,6.0,12.0,22029.674852398366,33560.971459300665,0.0012,N=50,N
50,181298.8543280995,12222.36455865121,163390.0491180389,173062.11933302085,182734.18954800276,187570.22465549377,197242.2948704757,0.7808685714285715,0.04126289505461552,0.7204081632653061,0.8346938775510204,8.2968,5.0,12.0,24989.040790149404,37496.91327676008,0.0026,N=50,N
51,178831.5614977182,11342.821212515295,162328.08194916422,171738.74486103855,181149.40777291288,185854.73922885003,195265.40214072433,0.7939983673469388,0.03935725240390485,0.736734693877551,0.8510204081632653,7.4926,4.0,11.0,27456.33362053064,41493.522001379635,0.003,N=50,N
52,173476.05779749178,10855.692563801442,161004.70747718192,165579.33528156526,174728.59089033198,179303.2186947153,188452.47430348198,0.797570612244898,0.038743216833989985,0.753061224489796,0.8510204081632653,7.2738,4.0,10.0,32811.83732075708,47037.923720374965,0.0002,N=50,N
53,168111.1504594081,10403.116902233627,155079.43605145544,159525.60268671735,168417.93595724116,177310.26922776498,181756.43586302688,0.8009142857142858,0.03820072896504802,0.753061224489796,0.8510204081632653,7.069,4.0,10.0,38176.74465884078,52629.21187005745,0.0,N=50,N
54,162742.3661373296,9965.590621317051,149220.02359284242,157858.29019849413,162177.42350131998,170815.69010697168,175134.82340979754,0.8041763265306123,0.037670409533686416,0.753061224489796,0.8510204081632653,6.8692,4.0,10.0,43545.52898091927,58159.093687302,0.0,N=50,N
55,157306.0508957281,9556.086993846322,143360.61113422943,151744.811075009,155936.91104539883,164321.1109861784,168513.2109565682,0.8073730612244898,0.03721708641022704,0.753061224489796,0.8510204081632653,6.6734,4.0,10.0,48981.84422252075,64279.4386614488,0.0,N=50,N
25,54553.42374504882,16184.073537229116,33936.433954452805,44944.49086651219,55952.54777857156,66960.60469063095,77968.66160269034,0.20536,0.03178816362541891,0.16486486486486485,0.25135135135135134,65.2542,61.0,69.0,151052.48649669255,174328.305769698,0.0,N=75,N
26,62370.39945734656,16948.99088530232,43278.798044292664,48686.26459758499,59501.19770416964,75723.59736404663,86538.53047063129,0.22465513513513505,0.0338850609780655,0.18648648648648647,0.27297297297297296,63.4694,59.0,67.0,143235.51078439484,166414.14494629248,0.0,N=75,N
27,63838.17900371557,17045.479787754015,41613.10522207315,52234.91452318308,62856.72382429302,73478.53312540294,84100.34242651289,0.23172756756756757,0.03469756459394395,0.18648648648648647,0.27297297297297296,62.8152,59.0,67.0,141767.73123802582,165046.67034582974,0.0,N=75,N
28,65227.58890982294,17058.438994870296,45161.75514767124,55590.44064330644,66019.12613894165,76447.81163457685,86876.49713021205,0.23889945945945948,0.0353669801967823,0.19729729729729728,0.28378378378378377,62.1518,58.0,66.0,140378.32133191844,163459.9791631583,0.0,N=75,N
29,66542.2058534012,17038.125217576944,43414.348694882894,53651.537592952256,63888.72649102162,79244.50983812567,89481.69873619502,0.24614486486486484,0.03598564999281527,0.19729729729729728,0.2945945945945946,61.4816,57.0,66.0,139063.70438834018,162106.80960202066,0.0,N=75,N
30,75862.40803480461,17857.964881493765,51732.06467456426,61779.67600044714,76851.09298927148,86898.70431515438,96946.31564103728,0.27084540540540536,0.038428851104661606,0.2189189189189189,0.3162162162162162,59.1968,55.0,64.0,129743.50220693678,153679.70949273303,0.0,N=75,N
31,91803.87233342155,18484.819674021448,69528.6592635691,79386.69301726553,89244.72677096195,104031.77740150658,113889.811155203,0.31101837837837837,0.040542747846215865,0.26216216216216215,0.35945945945945945,55.4808,51.0,60.0,113802.03790831983,137464.84244786683,0.0,N=75,N
32,98629.30949587988,18532.173986000715,76898.48738231811,86566.94356382807,96235.39974533801,110738.08401760293,120889.96300819016,0.33238054054054056,0.04144360239410931,0.28378378378378377,0.3821621621621661,53.5048,48.900000000000034,58.0,106976.6007458615,130300.04155568042,0.0,N=75,N
33,110938.08835625966,19054.590314693698,88628.59966135593,98107.47827067939,112325.79618466462,121804.67479398809,136022.99270797332,0.3671048648648649,0.04346412259505953,0.3162162162162162,0.4243243243243243,50.2928,45.0,55.0,94667.82188548171,118031.17590654697,0.0,N=75,N
34,129769.6484571676,19399.440284596545,104470.01512310954,118407.1593447435,127698.58882583279,141635.73304746673,155572.87726910072,0.41833297297297306,0.04514346886649518,0.35945945945945945,0.47837837837837843,45.5542,40.0,51.0,75836.26178457377,98583.40276296968,0.0,N=75,N
35,149390.80608099894,19580.61869345839,124144.61704931612,137803.0183865174,151461.4197237187,160567.02061518616,174225.42195238743,0.47346162162162164,0.04649497968925109,0.4135135135135135,0.5324324324324324,40.4548,35.0,46.0,56215.10416074243,77520.92579008194,0.0,N=75,N
36,164199.41205652323,19211.249369034686,138430.1898764909,151809.8483292595,165189.50678202807,178569.16523479664,187488.9375366424,0.5192216216216217,0.04656826998262422,0.45675675675675675,0.5756756756756757,36.222,31.0,42.0,41406.49818521818,61863.878617754795,0.001,N=75,N
37,170332.0714226445,18703.135497400974,147605.47648906658,156339.42020129054,169440.33576962643,182541.25133796234,195642.16690629825,0.5454508108108108,0.04630120506693222,0.4891891891891892,0.6081081081081081,33.7958,28.0,39.0,35273.838819096876,54511.205958049366,0.0014,N=75,N
38,175801.8802095849,18022.272797589143,151949.21977147585,164771.39245537907,177593.56513928232,186141.68026188447,198963.8529457877,0.5711437837837838,0.04558557735854358,0.5108108108108108,0.6297297297297297,31.4192,26.0,37.0,29804.030032156472,47435.77717318482,0.0032,N=75,N
39,180711.48967092572,17520.09249412446,160175.75038277908,168540.95437811356,181088.7603711153,193636.56636411702,202001.77035945153,0.5963221621621622,0.04528434822331251,0.5432432432432432,0.6513513513513514,29.0902,24.0,34.0,24894.420570815666,41007.684803215845,0.006,N=75,N
40,187536.5141289105,16861.39216021249,167881.73993282905,176065.09166739538,188340.1192692449,200615.14687109445,208798.49860566077,0.6276064864864865,0.04455028368901107,0.5756756756756757,0.6837837837837838,26.1964,21.0,31.0,18069.396112830884,32212.558191579068,0.0214,N=75,N
41,198664.99959706908,15650.398526093179,179042.92243747372,187044.42191127193,199046.67112196924,211048.92033266654,219050.41980646475,0.6719416216216215,0.04229044771756307,0.6189189189189189,0.727027027027027,22.0954,17.0,27.0,6940.910644672316,16959.6998196512,0.211,N=75,N
42,199976.91817670254,14855.453200171534,181657.04868601574,189476.6958990458,201206.1667185909,209025.81393162097,220755.28475116607,0.6911956756756756,0.0410758924746113,0.6405405405405405,0.7486486486486487,20.3144,15.0,25.0,5628.99206503881,13213.251031839027,0.1804,N=75,N
43,200193.5405897296,14079.973498270643,183907.47041302148,191545.2653652834,199183.06031754534,210639.75274593823,218277.54769820016,0.7082659459459459,0.03985860596217116,0.6621621621621622,0.7594594594594595,18.7354,14.0,23.0,5412.369652011782,11828.638804898452,0.1572,N=75,N
44,199446.23268259224,13289.404023690357,182192.72775857514,189652.73507611972,200842.7460524366,208302.7533699812,215762.7606875258,0.7229794594594595,0.038517182778268974,0.672972972972973,0.7702702702702703,17.3744,13.0,22.0,6159.6775591491205,12632.351328927587,0.113,N=75,N
45,197803.64564280203,12616.518608019838,180305.5235264582,191229.10567000564,198511.4937657039,205793.8818614022,213076.26995710045,0.7357362162162162,0.0374588099315787,0.6837837837837838,0.7810810810810811,16.1944,12.0,21.0,7802.264598939348,14424.143772432086,0.0518,N=75,N
46,199533.69238742936,11612.963689962831,185345.46894634693,192450.23782019893,199555.0066940509,206659.7755679029,213764.54444175487,0.7593945945945946,0.03534120690880032,0.7162162162162162,0.8027027027027027,14.006,10.0,18.0,6072.217854312025,14463.992998837979,0.2332,N=75,N
47,194684.936297936,11206.26612885296,179461.8322226883,186388.98187469397,196779.70635270252,203706.85600470818,207170.43083071103,0.7637318918918918,0.03497797192227518,0.7162162162162162,0.8027027027027027,13.6048,10.0,18.0,10920.973943805393,19619.506011436315,0.0178,N=75,N
48,189720.23472498127,10739.105306057427,176991.17707466203,183741.84405086018,190492.5110270583,197243.1780032564,203993.84497945456,0.7677967567567568,0.03439613778920146,0.727027027027027,0.8135135135135135,13.2288,9.0,17.0,15885.675516760146,24853.267171074724,0.0016,N=75,N
49,184781.20443355964,10420.858935972361,171170.89048300404,177748.46343417146,184326.03638533887,190903.60933650628,197481.18228767367,0.7717664864864865,0.03425516836660841,0.727027027027027,0.8135135135135135,12.8616,9.0,17.0,20824.705808181727,30282.70025390468,0.0002,N=75,N
50,181681.38470510198,9761.862982208753,168552.8433544144,174957.3222805511,181361.8012066878,187766.28013282447,194170.75905896115,0.78216,0.032956203019431696,0.7378378378378379,0.8243243243243243,11.9002,8.0,16.0,23924.525536639376,34068.49165106987,0.0,N=75,N
51,179214.6390637917,9005.59260832419,168877.39465134701,171993.0871019,178224.47200300597,184455.85690411195,190687.2418052179,0.7953275675675675,0.03124755073645016,0.7594594594594595,0.8351351351351352,10.6822,7.0,14.0,26391.27117794967,37710.255352905806,0.0008,N=75,N
52,173844.15460557857,8607.491329377684,162797.46702214296,168855.7578982182,174914.04877429345,180972.3396503687,184001.4850884063,0.7988843243243243,0.03071954193717417,0.7594594594594595,0.8351351351351352,10.3532,7.0,14.0,31761.755636162823,43164.766733309836,0.0,N=75,N
53,168458.63640695368,8278.871808271108,156821.85270581485,162710.01933089143,168598.185955968,174486.35258104457,177430.43589358288,0.8021902702702703,0.030400402211786973,0.7594594594594595,0.8351351351351352,10.0474,7.0,14.0,37147.27383478769,48816.388784292474,0.0,N=75,N
54,163066.94316837034,7927.31989398728,153772.6235606859,156632.59020715166,162352.5235000832,168072.45679301472,173792.39008594624,0.8054032432432432,0.029965648626210005,0.7702702702702703,0.845945945945946,9.7502,6.0,13.0,42538.967073371045,54645.149305365805,0.0,N=75,N
55,157617.4786035284,7621.235701012941,147779.31110301867,153331.01106380514,158882.71102459164,161658.5610049849,167210.26096577136,0.808585945945946,0.029681624688008498,0.7702702702702703,0.845945945945946,9.4558,6.0,13.0,47988.43163821298,60437.884169346245,0.0,N=75,N
25,54504.46568991367,13911.39396640457,37939.36374065622,46167.60830118545,54395.852861714695,62624.097422243925,70852.34198277316,0.20526383838383835,0.0273242497721279,0.17272727272727273,0.23737373737373735,86.9736,83.0,91.0,150093.43238892852,169981.03763013566,0.0,N=100,N
26,62243.187441158494,14721.165907579076,44480.45727835763,52564.34667115827,60648.23606395892,72774.07015315988,80857.95954596052,0.224400808080808,0.029431109369414135,0.18888888888888888,0.2616161616161615,84.6054,80.0,89.0,142354.7106376837,162771.08156184893,0.0,N=100,N
27,63581.38871703601,14731.110114333416,46763.07336806583,54702.607593137946,62642.14181821002,74551.44315581808,82490.97738089014,0.23120484848484849,0.029986462751244978,0.1969696969696969,0.26969696969696966,83.7634,79.0,88.0,141016.50936180615,161772.0650123789,0.0,N=100,N
28,64978.111577910684,14802.44003939165,45003.74476137372,52798.923818717245,64491.69240473244,76184.46099074764,83979.64004809118,0.23838222222222216,0.030689654774076962,0.1969696969696969,0.2777777777777778,82.8752,78.0,88.0,139619.78650093148,159845.17186166078,0.0,N=100,N
29,66408.1917441901,14751.111106644965,47085.259865402724,54737.30005183841,66215.3603314919,77693.42061114544,85345.46079758118,0.24586181818181813,0.031155324574163843,0.20505050505050504,0.2858585858585859,81.9496,77.0,87.0,138189.70633465203,158514.05960744014,0.0,N=100,N
30,75674.20308083776,15463.421996353369,56552.88829051818,64063.22402905686,75328.72763686498,86594.23124467308,94104.56698321181,0.27044040404040404,0.033275994516162706,0.22929292929292933,0.3101010101010101,78.908,74.0,84.0,128923.69499800439,149471.31765478622,0.0,N=100,N
31,91680.35814081461,16314.65555579667,69279.7190172636,80332.66595322633,91385.61288918895,102438.55982515163,113491.50676111426,0.3107474747474747,0.035782927724532676,0.2616161616161615,0.35858585858585856,73.92,68.0,80.0,112917.53993802755,133354.48982922046,0.0,N=100,N
